-1.91484	-0.0308135	
-1.91459	-0.0338046	
-1.91435	-0.0341831	
-1.9141	-0.0340267	
-1.91386	-0.0331233	
-1.91361	-0.0304069	
-1.91337	-0.0295872	
-1.91313	-0.0295702	
-1.91288	-0.0321298	
-1.91264	-0.0342059	
-1.91239	-0.0328888	
-1.91215	-0.0336902	
-1.9119	-0.0337982	
-1.91166	-0.0309226	
-1.91141	-0.0295809	
-1.91117	-0.0299828	
-1.91092	-0.0305219	
-1.91068	-0.0334519	
-1.91043	-0.036539	
-1.91019	-0.0354736	
-1.90994	-0.0337147	
-1.9097	-0.0318773	
-1.90945	-0.0313445	
-1.90921	-0.0332928	
-1.90897	-0.0314945	
-1.90872	-0.0279969	
-1.90848	-0.0258818	
-1.90823	-0.025469	
-1.90799	-0.029938	
-1.90774	-0.0349277	
-1.9075	-0.037563	
-1.90725	-0.0391999	
-1.90701	-0.0387383	
-1.90676	-0.0376344	
-1.90652	-0.0371804	
-1.90627	-0.0355055	
-1.90603	-0.0337173	
-1.90578	-0.0347742	
-1.90554	-0.034948	
-1.90529	-0.0328528	
-1.90505	-0.0319227	
-1.90481	-0.0310756	
-1.90456	-0.0304616	
-1.90432	-0.0307805	
-1.90407	-0.0293719	
-1.90383	-0.0268552	
-1.90358	-0.0270653	
-1.90334	-0.0282938	
-1.90309	-0.0282304	
-1.90285	-0.0284753	
-1.9026	-0.0290795	
-1.90236	-0.0313095	
-1.90211	-0.0339379	
-1.90187	-0.0343792	
-1.90162	-0.0360055	
-1.90138	-0.0373273	
-1.90113	-0.0344057	
-1.90089	-0.0331336	
-1.90065	-0.0324205	
-1.9004	-0.0295205	
-1.90016	-0.030735	
-1.89991	-0.0318092	
-1.89967	-0.0313958	
-1.89942	-0.0311544	
-1.89918	-0.0285736	
-1.89893	-0.0284359	
-1.89869	-0.0310063	
-1.89844	-0.034152	
-1.8982	-0.0353506	
-1.89795	-0.0343789	
-1.89771	-0.0329388	
-1.89746	-0.0298156	
-1.89722	-0.0296156	
-1.89697	-0.0330986	
-1.89673	-0.0349238	
-1.89649	-0.0330247	
-1.89624	-0.0325367	
-1.896	-0.0351882	
-1.89575	-0.035229	
-1.89551	-0.0336634	
-1.89526	-0.0327497	
-1.89502	-0.0318126	
-1.89477	-0.0295566	
-1.89453	-0.0286867	
-1.89428	-0.0326721	
-1.89404	-0.0345813	
-1.89379	-0.0335672	
-1.89355	-0.0351469	
-1.8933	-0.0349333	
-1.89306	-0.0324742	
-1.89281	-0.0303852	
-1.89257	-0.0275682	
-1.89233	-0.0269263	
-1.89208	-0.0280247	
-1.89184	-0.030038	
-1.89159	-0.0309669	
-1.89135	-0.0297832	
-1.8911	-0.0295986	
-1.89086	-0.0286157	
-1.89061	-0.0314831	
-1.89037	-0.036381	
-1.89012	-0.0349596	
-1.88988	-0.0318428	
-1.88963	-0.0290373	
-1.88939	-0.0266771	
-1.88914	-0.0287056	
-1.8889	-0.0341722	
-1.88865	-0.0380534	
-1.88841	-0.038624	
-1.88817	-0.0361176	
-1.88792	-0.033808	
-1.88768	-0.0350898	
-1.88743	-0.0355127	
-1.88719	-0.0341158	
-1.88694	-0.0328176	
-1.8867	-0.032374	
-1.88645	-0.0321762	
-1.88621	-0.0302968	
-1.88596	-0.0301998	
-1.88572	-0.0313871	
-1.88547	-0.0292813	
-1.88523	-0.0269969	
-1.88498	-0.0292163	
-1.88474	-0.0290774	
-1.88449	-0.0255275	
-1.88425	-0.0275511	
-1.88401	-0.0301164	
-1.88376	-0.0308464	
-1.88352	-0.0326956	
-1.88327	-0.0323645	
-1.88303	-0.0313506	
-1.88278	-0.030899	
-1.88254	-0.0326268	
-1.88229	-0.0343335	
-1.88205	-0.0324612	
-1.8818	-0.030935	
-1.88156	-0.0285975	
-1.88131	-0.0255064	
-1.88107	-0.0245331	
-1.88082	-0.0251908	
-1.88058	-0.0277772	
-1.88033	-0.0290044	
-1.88009	-0.0250118	
-1.87985	-0.0215139	
-1.8796	-0.0252924	
-1.87936	-0.028922	
-1.87911	-0.0298198	
-1.87887	-0.0312495	
-1.87862	-0.0301416	
-1.87838	-0.0310448	
-1.87813	-0.0322763	
-1.87789	-0.0285547	
-1.87764	-0.0265433	
-1.8774	-0.0277816	
-1.87715	-0.0290923	
-1.87691	-0.0311774	
-1.87666	-0.0301999	
-1.87642	-0.0267953	
-1.87617	-0.024901	
-1.87593	-0.0218505	
-1.87569	-0.0222131	
-1.87544	-0.0232576	
-1.8752	-0.0241673	
-1.87495	-0.0292997	
-1.87471	-0.0313128	
-1.87446	-0.0337004	
